rank	id	token	freq	freq_pct	cum_freq_pct
1419	1610	扑	12	0.001379	99.740520
1420	1643	拓	12	0.001379	99.741899
1421	1664	捆	12	0.001379	99.743278
1422	1887	浅	12	0.001379	99.744657
1423	1930	炫	12	0.001379	99.746036
1424	1986	瓦	12	0.001379	99.747415
1425	2008	痕	12	0.001379	99.748794
1426	2026	盟	12	0.001379	99.750173
1427	2059	磊	12	0.001379	99.751552
1428	2086	窃	12	0.001379	99.752931
1429	2455	遮	12	0.001379	99.754310
1430	2568	馈	12	0.001379	99.755689
1431	28	air	11	0.001264	99.756953
1432	91	been	11	0.001264	99.758217
1433	231	end	11	0.001264	99.759481
1434	274	five	11	0.001264	99.760745
1435	323	h	11	0.001264	99.762009
1436	464	make	11	0.001264	99.763273
1437	717	some	11	0.001264	99.764537
1438	835	uh	11	0.001264	99.765802
1439	871	want	11	0.001264	99.767066
1440	876	way	11	0.001264	99.768330
1441	889	which	11	0.001264	99.769594
1442	961	乖	11	0.001264	99.770858
1443	1257	哄	11	0.001264	99.772122
1444	1352	垂	11	0.001264	99.773386
1445	1586	惨	11	0.001264	99.774650
1446	1882	洒	11	0.001264	99.775914
1447	1914	溜	11	0.001264	99.777178
1448	2109	筛	11	0.001264	99.778442
1449	2348	谎	11	0.001264	99.779706
1450	152	come	10	0.001149	99.780855
1451	419	l	10	0.001149	99.782005
1452	512	next	10	0.001149	99.783154
1453	521	now	10	0.001149	99.784303
1454	524	o	10	0.001149	99.785452
1455	542	only	10	0.001149	99.786601
1456	596	point	10	0.001149	99.787750
1457	694	she	10	0.001149	99.788900
1458	779	there	10	0.001149	99.790049
1459	837	um	10	0.001149	99.791198
1460	914	years	10	0.001149	99.792347
1461	1109	凤	10	0.001149	99.793496
1462	1134	剖	10	0.001149	99.794645
1463	1138	劝	10	0.001149	99.795795
1464	1200	叠	10	0.001149	99.796944
1465	1350	坤	10	0.001149	99.798093
1466	1827	棍	10	0.001149	99.799242
1467	1849	歪	10	0.001149	99.800391
1468	2182	耕	10	0.001149	99.801540
1469	2189	聘	10	0.001149	99.802689
1470	2237	茄	10	0.001149	99.803839
1471	2549	颖	10	0.001149	99.804988
1472	35	also	9	0.001034	99.806022
1473	278	food	9	0.001034	99.807056
1474	451	look	9	0.001034	99.808091
1475	493	most	9	0.001034	99.809125
1476	496	much	9	0.001034	99.810159
1477	506	need	9	0.001034	99.811193
1478	554	other	9	0.001034	99.812228
1479	570	own	9	0.001034	99.813262
1480	631	r	9	0.001034	99.814296
1481	718	something	9	0.001034	99.815330
1482	755	take	9	0.001034	99.816364
1483	797	through	9	0.001034	99.817399
1484	801	times	9	0.001034	99.818433
1485	818	try	9	0.001034	99.819467
1486	867	w	9	0.001034	99.820501
1487	953	乃	9	0.001034	99.821536
1488	1392	奏	9	0.001034	99.822570
1489	1438	宙	9	0.001034	99.823604
1490	1569	怒	9	0.001034	99.824638
1491	1614	扛	9	0.001034	99.825673
1492	1661	挪	9	0.001034	99.826707
1493	1908	渴	9	0.001034	99.827741
1494	2173	翁	9	0.001034	99.828775
1495	2262	虐	9	0.001034	99.829810
1496	2363	贬	9	0.001034	99.830844
1497	2480	钉	9	0.001034	99.831878
1498	2553	颠	9	0.001034	99.832912
1499	165	could	8	0.000919	99.833832
1500	191	did	8	0.000919	99.834751
1501	202	doing	8	0.000919	99.835670
1502	249	every	8	0.000919	99.836590
1503	263	feel	8	0.000919	99.837509
1504	284	four	8	0.000919	99.838428
1505	343	home	8	0.000919	99.839348
1506	348	house	8	0.000919	99.840267
1507	390	into	8	0.000919	99.841186
1508	414	kind	8	0.000919	99.842106
1509	434	life	8	0.000919	99.843025
1510	449	long	8	0.000919	99.843944
1511	511	new	8	0.000919	99.844864
1512	699	should	8	0.000919	99.845783
1513	770	thank	8	0.000919	99.846702
1514	812	top	8	0.000919	99.847622
1515	828	twenty	8	0.000919	99.848541
1516	848	use	8	0.000919	99.849460
1517	891	who	8	0.000919	99.850380
1518	892	why	8	0.000919	99.851299
1519	1157	匪	8	0.000919	99.852218
1520	1235	呆	8	0.000919	99.853138
1521	1237	呐	8	0.000919	99.854057
1522	1369	壤	8	0.000919	99.854976
1523	1680	掰	8	0.000919	99.855896
1524	1687	搓	8	0.000919	99.856815
1525	1811	栓	8	0.000919	99.857734
1526	1921	潘	8	0.000919	99.858654
1527	1927	灿	8	0.000919	99.859573
1528	1959	犬	8	0.000919	99.860492
1529	2228	芦	8	0.000919	99.861411
1530	2379	赠	8	0.000919	99.862331
1531	37	am	7	0.000804	99.863135
1532	114	business	7	0.000804	99.863940
1533	338	high	7	0.000804	99.864744
1534	339	him	7	0.000804	99.865548
1535	437	line	7	0.000804	99.866353
1536	461	machine	7	0.000804	99.867157
1537	465	man	7	0.000804	99.867962
1538	530	oh	7	0.000804	99.868766
1539	569	over	7	0.000804	99.869571
1540	796	three	7	0.000804	99.870375
1541	1149	勋	7	0.000804	99.871179
1542	1252	咪	7	0.000804	99.871984
1543	1289	喇	7	0.000804	99.872788
1544	1395	奢	7	0.000804	99.873593
1545	1820	桑	7	0.000804	99.874397
1546	2104	笨	7	0.000804	99.875201
1547	2174	翠	7	0.000804	99.876006
1548	2290	裸	7	0.000804	99.876810
1549	2402	蹭	7	0.000804	99.877615
1550	98	big	6	0.000689	99.878304
1551	206	down	6	0.000689	99.878994
1552	309	give	6	0.000689	99.879683
1553	318	great	6	0.000689	99.880373
1554	335	her	6	0.000689	99.881062
1555	432	let	6	0.000689	99.881752
1556	514	nice	6	0.000689	99.882441
1557	622	put	6	0.000689	99.883131
1558	671	same	6	0.000689	99.883820
1559	769	than	6	0.000689	99.884510
1560	785	thing	6	0.000689	99.885199
1561	791	those	6	0.000689	99.885889
1562	794	thousand	6	0.000689	99.886578
1563	841	under	6	0.000689	99.887268
1564	863	view	6	0.000689	99.887957
1565	883	were	6	0.000689	99.888647
1566	888	where	6	0.000689	99.889336
1567	895	win	6	0.000689	99.890026
1568	923	z	6	0.000689	99.890715
1569	1062	僧	6	0.000689	99.891405
1570	1105	凑	6	0.000689	99.892094
1571	1604	戳	6	0.000689	99.892784
1572	1665	捏	6	0.000689	99.893473
1573	1738	昂	6	0.000689	99.894163
1574	1748	晃	6	0.000689	99.894852
1575	1850	歹	6	0.000689	99.895541
1576	1871	沁	6	0.000689	99.896231
1577	2088	窍	6	0.000689	99.896920
1578	2180	耍	6	0.000689	99.897610
1579	2221	艇	6	0.000689	99.898299
1580	2285	袜	6	0.000689	99.898989
1581	2372	赁	6	0.000689	99.899678
1582	2381	赤	6	0.000689	99.900368
1583	2400	踹	6	0.000689	99.901057
1584	2466	酬	6	0.000689	99.901747
1585	2495	闯	6	0.000689	99.902436
1586	2497	闸	6	0.000689	99.903126
1587	2503	陀	6	0.000689	99.903815
1588	36	always	5	0.000575	99.904390
1589	46	another	5	0.000575	99.904965
1590	61	ask	5	0.000575	99.905539
1591	93	being	5	0.000575	99.906114
1592	95	best	5	0.000575	99.906688
1593	107	break	5	0.000575	99.907263
1594	116	buy	5	0.000575	99.907837
1595	142	city	5	0.000575	99.908412
1596	221	ed	5	0.000575	99.908987
1597	337	hi	5	0.000575	99.909561
1598	452	looking	5	0.000575	99.910136
1599	453	lot	5	0.000575	99.910710
1600	575	part	5	0.000575	99.911285
1601	687	service	5	0.000575	99.911860
1602	764	ten	5	0.000575	99.912434
1603	783	they're	5	0.000575	99.913009
1604	811	too	5	0.000575	99.913583
1605	890	while	5	0.000575	99.914158
1606	1096	冤	5	0.000575	99.914732
1607	1111	凹	5	0.000575	99.915307
1608	1150	勘	5	0.000575	99.915882
1609	1232	吼	5	0.000575	99.916456
1610	1329	囤	5	0.000575	99.917031
1611	1405	妞	5	0.000575	99.917605
1612	1488	岭	5	0.000575	99.918180
1613	1653	拽	5	0.000575	99.918754
1614	1669	捧	5	0.000575	99.919329
1615	1674	掐	5	0.000575	99.919904
1616	1808	柳	5	0.000575	99.920478
1617	1809	柴	5	0.000575	99.921053
1618	1901	淤	5	0.000575	99.921627
1619	1922	瀑	5	0.000575	99.922202
1620	1939	焖	5	0.000575	99.922777
1621	1945	爪	5	0.000575	99.923351
1622	1993	甩	5	0.000575	99.923926
1623	2053	硕	5	0.000575	99.924500
1624	2087	窄	5	0.000575	99.925075
1625	2092	窜	5	0.000575	99.925649
1626	2222	艘	5	0.000575	99.926224
1627	2238	茫	5	0.000575	99.926799
1628	2251	葬	5	0.000575	99.927373
1629	2319	讽	5	0.000575	99.927948
1630	2401	蹦	5	0.000575	99.928522
1631	2411	轰	5	0.000575	99.929097
1632	9	able	4	0.000460	99.929557
1633	18	ad	4	0.000460	99.930016
1634	22	after	4	0.000460	99.930476
1635	29	al	4	0.000460	99.930936
1636	50	any	4	0.000460	99.931395
1637	56	area	4	0.000460	99.931855
1638	92	before	4	0.000460	99.932315
1639	139	china	4	0.000460	99.932774
1640	151	com	4	0.000460	99.933234
1641	212	e	4	0.000460	99.933694
1642	214	each	4	0.000460	99.934153
1643	225	eight	4	0.000460	99.934613
1644	247	even	4	0.000460	99.935073
1645	264	few	4	0.000460	99.935532
1646	352	hundred	4	0.000460	99.935992
1647	454	low	4	0.000460	99.936452
1648	466	many	4	0.000460	99.936911
1649	509	net	4	0.000460	99.937371
1650	510	never	4	0.000460	99.937831
1651	590	place	4	0.000460	99.938290
1652	636	read	4	0.000460	99.938750
1653	668	said	4	0.000460	99.939210
1654	681	self	4	0.000460	99.939669
1655	700	show	4	0.000460	99.940129
1656	780	there's	4	0.000460	99.940589
1657	786	things	4	0.000460	99.941048
1658	789	thirty	4	0.000460	99.941508
1659	875	water	4	0.000460	99.941967
1660	886	what's	4	0.000460	99.942427
1661	903	work	4	0.000460	99.942887
1662	913	year	4	0.000460	99.943346
1663	1042	俺	4	0.000460	99.943806
1664	1074	兜	4	0.000460	99.944266
1665	1223	吞	4	0.000460	99.944725
1666	1272	哲	4	0.000460	99.945185
1667	1294	喵	4	0.000460	99.945645
1668	1307	嗽	4	0.000460	99.946104
1669	1347	坟	4	0.000460	99.946564
1670	1419	嫂	4	0.000460	99.947024
1671	1480	屌	4	0.000460	99.947483
1672	1577	恨	4	0.000460	99.947943
1673	1594	憋	4	0.000460	99.948403
1674	1685	揣	4	0.000460	99.948862
1675	1870	汪	4	0.000460	99.949322
1676	2034	眨	4	0.000460	99.949782
1677	2373	赃	4	0.000460	99.950241
1678	2562	饨	4	0.000460	99.950701
1679	19	add	3	0.000345	99.951046
1680	24	again	3	0.000345	99.951391
1681	57	around	3	0.000345	99.951735
1682	123	car	3	0.000345	99.952080
1683	234	enjoy	3	0.000345	99.952425
1684	269	fifty	3	0.000345	99.952770
1685	271	find	3	0.000345	99.953114
1686	283	found	3	0.000345	99.953459
1687	290	friend	3	0.000345	99.953804
1688	295	front	3	0.000345	99.954149
1689	302	garden	3	0.000345	99.954493
1690	314	got	3	0.000345	99.954838
1691	334	help	3	0.000345	99.955183
1692	340	his	3	0.000345	99.955528
1693	401	its	3	0.000345	99.955872
1694	415	king	3	0.000345	99.956217
1695	424	last	3	0.000345	99.956562
1696	447	location	3	0.000345	99.956907
1697	457	ly	3	0.000345	99.957251
1698	490	money	3	0.000345	99.957596
1699	516	nine	3	0.000345	99.957941
1700	528	off	3	0.000345	99.958286
1701	532	okay	3	0.000345	99.958630
1702	534	old	3	0.000345	99.958975
1703	550	order	3	0.000345	99.959320
1704	593	please	3	0.000345	99.959665
1705	691	seven	3	0.000345	99.960009
1706	703	side	3	0.000345	99.960354
1707	710	six	3	0.000345	99.960699
1708	720	soon	3	0.000345	99.961044
1709	722	sorry	3	0.000345	99.961388
1710	737	still	3	0.000345	99.961733
1711	746	such	3	0.000345	99.962078
1712	808	today	3	0.000345	99.962423
1713	879	we're	3	0.000345	99.962767
1714	920	you're	3	0.000345	99.963112
1715	945	丧	3	0.000345	99.963457
1716	1254	咯	3	0.000345	99.963802
1717	1269	哩	3	0.000345	99.964146
1718	1415	娟	3	0.000345	99.964491
1719	1456	寡	3	0.000345	99.964836
1720	1478	屉	3	0.000345	99.965180
1721	1566	怂	3	0.000345	99.965525
1722	1651	拱	3	0.000345	99.965870
1723	1660	挠	3	0.000345	99.966215
1724	1699	撰	3	0.000345	99.966559
1725	1736	旯	3	0.000345	99.966904
1726	2274	蠢	3	0.000345	99.967249
1727	2284	袍	3	0.000345	99.967594
1728	2291	褪	3	0.000345	99.967938
1729	2446	逞	3	0.000345	99.968283
1730	2564	饶	3	0.000345	99.968628
1731	2580	髓	3	0.000345	99.968973
1732	8	ab	2	0.000230	99.969203
1733	17	actually	2	0.000230	99.969432
1734	64	ate	2	0.000230	99.969662
1735	74	ay	2	0.000230	99.969892
1736	85	beach	2	0.000230	99.970122
1737	96	better	2	0.000230	99.970352
1738	122	can't	2	0.000230	99.970582
1739	127	center	2	0.000230	99.970811
1740	147	close	2	0.000230	99.971041
1741	185	der	2	0.000230	99.971271
1742	192	didn't	2	0.000230	99.971501
1743	194	different	2	0.000230	99.971731
1744	235	ent	2	0.000230	99.971961
1745	238	er	2	0.000230	99.972190
1746	241	ers	2	0.000230	99.972420
1747	259	family	2	0.000230	99.972650
1748	260	fast	2	0.000230	99.972880
1749	282	forty	2	0.000230	99.973110
1750	287	free	2	0.000230	99.973340
1751	320	gu	2	0.000230	99.973569
1752	344	hope	2	0.000230	99.973799
1753	359	ice	2	0.000230	99.974029
1754	388	inter	2	0.000230	99.974259
1755	403	j	2	0.000230	99.974489
1756	422	land	2	0.000230	99.974719
1757	426	le	2	0.000230	99.974948
1758	431	less	2	0.000230	99.975178
1759	462	made	2	0.000230	99.975408
1760	474	mean	2	0.000230	99.975638
1761	476	men	2	0.000230	99.975868
1762	515	night	2	0.000230	99.976098
1763	546	ook	2	0.000230	99.976327
1764	574	park	2	0.000230	99.976557
1765	600	pos	2	0.000230	99.976787
1766	612	problem	2	0.000230	99.977017
1767	614	product	2	0.000230	99.977247
1768	615	products	2	0.000230	99.977476
1769	625	quality	2	0.000230	99.977706
1770	690	set	2	0.000230	99.977936
1771	692	sh	2	0.000230	99.978166
1772	711	size	2	0.000230	99.978396
1773	714	small	2	0.000230	99.978626
1774	753	table	2	0.000230	99.978855
1775	757	talk	2	0.000230	99.979085
1776	778	ther	2	0.000230	99.979315
1777	882	wer	2	0.000230	99.979545
1778	939	丙	2	0.000230	99.979775
1779	1013	伞	2	0.000230	99.980005
1780	1057	傀	2	0.000230	99.980234
1781	1106	凛	2	0.000230	99.980464
1782	1176	卯	2	0.000230	99.980694
1783	1180	卵	2	0.000230	99.980924
1784	1250	咧	2	0.000230	99.981154
1785	1275	唬	2	0.000230	99.981384
1786	1308	嘚	2	0.000230	99.981613
1787	1320	嚷	2	0.000230	99.981843
1788	1356	垮	2	0.000230	99.982073
1789	1406	妥	2	0.000230	99.982303
1790	1407	妮	2	0.000230	99.982533
1791	1641	拎	2	0.000230	99.982763
1792	1681	掺	2	0.000230	99.982992
1793	1690	摁	2	0.000230	99.983222
1794	1780	朽	2	0.000230	99.983452
1795	1898	淆	2	0.000230	99.983682
1796	1934	烙	2	0.000230	99.983912
1797	2005	疵	2	0.000230	99.984142
1798	2014	癣	2	0.000230	99.984371
1799	2107	筐	2	0.000230	99.984601
1800	2118	簪	2	0.000230	99.984831
1801	2208	腮	2	0.000230	99.985061
1802	2210	膊	2	0.000230	99.985291
1803	2244	莽	2	0.000230	99.985521
1804	2259	薛	2	0.000230	99.985750
1805	2283	袄	2	0.000230	99.985980
1806	2338	诶	2	0.000230	99.986210
1807	2353	豁	2	0.000230	99.986440
1808	2362	贪	2	0.000230	99.986670
1809	2460	郝	2	0.000230	99.986900
1810	16	act	1	0.000115	99.987015
1811	41	america	1	0.000115	99.987129
1812	53	ar	1	0.000115	99.987244
1813	73	away	1	0.000115	99.987359
1814	79	ban	1	0.000115	99.987474
1815	80	bar	1	0.000115	99.987589
1816	90	bed	1	0.000115	99.987704
1817	99	bit	1	0.000115	99.987819
1818	101	ble	1	0.000115	99.987934
1819	104	both	1	0.000115	99.988049
1820	110	bu	1	0.000115	99.988164
1821	124	ce	1	0.000115	99.988279
1822	130	ces	1	0.000115	99.988393
1823	131	ch	1	0.000115	99.988508
1824	132	cha	1	0.000115	99.988623
1825	137	check	1	0.000115	99.988738
1826	160	contact	1	0.000115	99.988853
1827	177	days	1	0.000115	99.988968
1828	184	den	1	0.000115	99.989083
1829	199	dn't	1	0.000115	99.989198
1830	208	ds	1	0.000115	99.989313
1831	216	ear	1	0.000115	99.989428
1832	217	ears	1	0.000115	99.989543
1833	227	ell	1	0.000115	99.989658
1834	229	en	1	0.000115	99.989772
1835	242	es	1	0.000115	99.989887
1836	253	ey	1	0.000115	99.990002
1837	270	fin	1	0.000115	99.990117
1838	272	fir	1	0.000115	99.990232
1839	273	first	1	0.000115	99.990347
1840	281	form	1	0.000115	99.990462
1841	291	friendly	1	0.000115	99.990577
1842	303	ge	1	0.000115	99.990692
1843	364	id	1	0.000115	99.990807
1844	378	ina	1	0.000115	99.990922
1845	382	ine	1	0.000115	99.991037
1846	392	ir	1	0.000115	99.991151
1847	397	ite	1	0.000115	99.991266
1848	408	ke	1	0.000115	99.991381
1849	409	ked	1	0.000115	99.991496
1850	468	mat	1	0.000115	99.991611
1851	470	maybe	1	0.000115	99.991726
1852	477	ment	1	0.000115	99.991841
1853	481	might	1	0.000115	99.991956
1854	487	mm	1	0.000115	99.992071
1855	504	near	1	0.000115	99.992186
1856	507	ner	1	0.000115	99.992301
1857	578	pen	1	0.000115	99.992416
1858	581	per	1	0.000115	99.992530
1859	586	picture	1	0.000115	99.992645
1860	597	pool	1	0.000115	99.992760
1861	601	possible	1	0.000115	99.992875
1862	617	provide	1	0.000115	99.992990
1863	618	ps	1	0.000115	99.993105
1864	633	ran	1	0.000115	99.993220
1865	637	ready	1	0.000115	99.993335
1866	642	red	1	0.000115	99.993450
1867	645	rence	1	0.000115	99.993565
1868	646	rent	1	0.000115	99.993680
1869	651	rest	1	0.000115	99.993795
1870	662	rooms	1	0.000115	99.993909
1871	663	row	1	0.000115	99.994024
1872	667	sa	1	0.000115	99.994139
1873	696	ship	1	0.000115	99.994254
1874	706	sion	1	0.000115	99.994369
1875	733	states	1	0.000115	99.994484
1876	734	stay	1	0.000115	99.994599
1877	760	ted	1	0.000115	99.994714
1878	762	tell	1	0.000115	99.994829
1879	765	ter	1	0.000115	99.994944
1880	771	thanks	1	0.000115	99.995059
1881	803	tion	1	0.000115	99.995174
1882	804	tions	1	0.000115	99.995288
1883	809	tom	1	0.000115	99.995403
1884	821	tting	1	0.000115	99.995518
1885	830	ty	1	0.000115	99.995633
1886	843	united	1	0.000115	99.995748
1887	849	used	1	0.000115	99.995863
1888	853	ve	1	0.000115	99.995978
1889	877	ways	1	0.000115	99.996093
1890	899	within	1	0.000115	99.996208
1891	924	ze	1	0.000115	99.996323
1892	925	zero	1	0.000115	99.996438
1893	959	乒	1	0.000115	99.996553
1894	1044	倔	1	0.000115	99.996667
1895	1245	呸	1	0.000115	99.996782
1896	1285	啰	1	0.000115	99.996897
1897	1301	嗦	1	0.000115	99.997012
1898	1354	垄	1	0.000115	99.997127
1899	1525	廓	1	0.000115	99.997242
1900	1555	忒	1	0.000115	99.997357
1901	1591	愣	1	0.000115	99.997472
1902	1595	憨	1	0.000115	99.997587
1903	1632	抠	1	0.000115	99.997702
1904	1697	撩	1	0.000115	99.997817
1905	1700	撵	1	0.000115	99.997932
1906	1701	撸	1	0.000115	99.998046
1907	1735	旮	1	0.000115	99.998161
1908	1977	珐	1	0.000115	99.998276
1909	1981	琶	1	0.000115	99.998391
1910	1994	甭	1	0.000115	99.998506
1911	2011	瘪	1	0.000115	99.998621
1912	2012	瘸	1	0.000115	99.998736
1913	2022	盎	1	0.000115	99.998851
1914	2042	瞰	1	0.000115	99.998966
1915	2117	篓	1	0.000115	99.999081
1916	2193	肘	1	0.000115	99.999196
1917	2212	臊	1	0.000115	99.999311
1918	2233	苯	1	0.000115	99.999425
1919	2303	詹	1	0.000115	99.999540
1920	2352	谬	1	0.000115	99.999655
1921	2459	邹	1	0.000115	99.999770
1922	2554	颤	1	0.000115	99.999885
1923	2574	驴	1	0.000115	100.000000
1924	2	'll	0	0.000000	100.000000
1925	3	're	0	0.000000	100.000000
1926	4	's	0	0.000000	100.000000
1927	5	't	0	0.000000	100.000000
1928	6	've	0	0.000000	100.000000
1929	11	ac	0	0.000000	100.000000
1930	12	acc	0	0.000000	100.000000
1931	13	ace	0	0.000000	100.000000
1932	14	ach	0	0.000000	100.000000
1933	15	ack	0	0.000000	100.000000
1934	20	address	0	0.000000	100.000000
1935	21	af	0	0.000000	100.000000
1936	23	ag	0	0.000000	100.000000
1937	25	age	0	0.000000	100.000000
1938	26	ail	0	0.000000	100.000000
1939	27	ain	0	0.000000	100.000000
1940	30	ali	0	0.000000	100.000000
1941	31	ality	0	0.000000	100.000000
1942	33	ally	0	0.000000	100.000000
1943	34	als	0	0.000000	100.000000
1944	38	amen	0	0.000000	100.000000
1945	39	amer	0	0.000000	100.000000
1946	40	americ	0	0.000000	100.000000
1947	43	ance	0	0.000000	100.000000
1948	45	ang	0	0.000000	100.000000
1949	47	ans	0	0.000000	100.000000
1950	48	ant	0	0.000000	100.000000
1951	49	ants	0	0.000000	100.000000
1952	51	ap	0	0.000000	100.000000
1953	54	ard	0	0.000000	100.000000
1954	58	art	0	0.000000	100.000000
1955	59	ary	0	0.000000	100.000000
1956	63	at's	0	0.000000	100.000000
1957	65	ated	0	0.000000	100.000000
1958	66	ati	0	0.000000	100.000000
1959	67	ation	0	0.000000	100.000000
1960	68	ations	0	0.000000	100.000000
1961	69	au	0	0.000000	100.000000
1962	70	av	0	0.000000	100.000000
1963	71	avail	0	0.000000	100.000000
1964	72	available	0	0.000000	100.000000
1965	76	ba	0	0.000000	100.000000
1966	78	bal	0	0.000000	100.000000
1967	81	bas	0	0.000000	100.000000
1968	82	bath	0	0.000000	100.000000
1969	84	bea	0	0.000000	100.000000
1970	86	beau	0	0.000000	100.000000
1971	87	bec	0	0.000000	100.000000
1972	88	beca	0	0.000000	100.000000
1973	94	bel	0	0.000000	100.000000
1974	97	bi	0	0.000000	100.000000
1975	100	bl	0	0.000000	100.000000
1976	102	bo	0	0.000000	100.000000
1977	103	body	0	0.000000	100.000000
1978	105	br	0	0.000000	100.000000
1979	106	brea	0	0.000000	100.000000
1980	108	breakfast	0	0.000000	100.000000
1981	109	bro	0	0.000000	100.000000
1982	111	buil	0	0.000000	100.000000
1983	112	bur	0	0.000000	100.000000
1984	113	busin	0	0.000000	100.000000
1985	119	ca	0	0.000000	100.000000
1986	120	cal	0	0.000000	100.000000
1987	125	cel	0	0.000000	100.000000
1988	126	cen	0	0.000000	100.000000
1989	128	centr	0	0.000000	100.000000
1990	129	cer	0	0.000000	100.000000
1991	133	chan	0	0.000000	100.000000
1992	134	char	0	0.000000	100.000000
1993	135	che	0	0.000000	100.000000
1994	136	chec	0	0.000000	100.000000
1995	138	chil	0	0.000000	100.000000
1996	140	cho	0	0.000000	100.000000
1997	141	ci	0	0.000000	100.000000
1998	143	ck	0	0.000000	100.000000
1999	144	cl	0	0.000000	100.000000
2000	145	cla	0	0.000000	100.000000
2001	146	clo	0	0.000000	100.000000
2002	148	clu	0	0.000000	100.000000
2003	149	co	0	0.000000	100.000000
2004	150	col	0	0.000000	100.000000
2005	153	comfor	0	0.000000	100.000000
2006	154	comm	0	0.000000	100.000000
2007	155	comp	0	0.000000	100.000000
2008	156	company	0	0.000000	100.000000
2009	157	compl	0	0.000000	100.000000
2010	158	con	0	0.000000	100.000000
2011	159	cont	0	0.000000	100.000000
2012	161	conven	0	0.000000	100.000000
2013	162	cor	0	0.000000	100.000000
2014	163	cost	0	0.000000	100.000000
2015	164	cou	0	0.000000	100.000000
2016	166	coun	0	0.000000	100.000000
2017	167	cour	0	0.000000	100.000000
2018	168	cre	0	0.000000	100.000000
2019	169	cu	0	0.000000	100.000000
2020	170	cuis	0	0.000000	100.000000
2021	171	cur	0	0.000000	100.000000
2022	172	cust	0	0.000000	100.000000
2023	173	custom	0	0.000000	100.000000
2024	175	da	0	0.000000	100.000000
2025	178	de	0	0.000000	100.000000
2026	179	dea	0	0.000000	100.000000
2027	180	dear	0	0.000000	100.000000
2028	181	dec	0	0.000000	100.000000
2029	182	ded	0	0.000000	100.000000
2030	183	del	0	0.000000	100.000000
2031	186	des	0	0.000000	100.000000
2032	187	deta	0	0.000000	100.000000
2033	188	details	0	0.000000	100.000000
2034	189	dge	0	0.000000	100.000000
2035	190	di	0	0.000000	100.000000
2036	193	diffe	0	0.000000	100.000000
2037	195	din	0	0.000000	100.000000
2038	196	ding	0	0.000000	100.000000
2039	197	dis	0	0.000000	100.000000
2040	198	dly	0	0.000000	100.000000
2041	203	don	0	0.000000	100.000000
2042	205	door	0	0.000000	100.000000
2043	207	dr	0	0.000000	100.000000
2044	209	du	0	0.000000	100.000000
2045	210	duc	0	0.000000	100.000000
2046	211	dy	0	0.000000	100.000000
2047	213	ea	0	0.000000	100.000000
2048	215	ean	0	0.000000	100.000000
2049	218	ec	0	0.000000	100.000000
2050	219	eci	0	0.000000	100.000000
2051	220	ect	0	0.000000	100.000000
2052	222	een	0	0.000000	100.000000
2053	223	ei	0	0.000000	100.000000
2054	224	eigh	0	0.000000	100.000000
2055	226	el	0	0.000000	100.000000
2056	228	email	0	0.000000	100.000000
2057	230	ence	0	0.000000	100.000000
2058	232	eng	0	0.000000	100.000000
2059	233	enjo	0	0.000000	100.000000
2060	236	enty	0	0.000000	100.000000
2061	237	ep	0	0.000000	100.000000
2062	239	ere	0	0.000000	100.000000
2063	240	ero	0	0.000000	100.000000
2064	243	ess	0	0.000000	100.000000
2065	244	est	0	0.000000	100.000000
2066	245	esti	0	0.000000	100.000000
2067	246	et	0	0.000000	100.000000
2068	248	ever	0	0.000000	100.000000
2069	250	ex	0	0.000000	100.000000
2070	251	exp	0	0.000000	100.000000
2071	252	experi	0	0.000000	100.000000
2072	255	fa	0	0.000000	100.000000
2073	256	fac	0	0.000000	100.000000
2074	257	facil	0	0.000000	100.000000
2075	258	fam	0	0.000000	100.000000
2076	261	fe	0	0.000000	100.000000
2077	262	fea	0	0.000000	100.000000
2078	265	ff	0	0.000000	100.000000
2079	266	ffe	0	0.000000	100.000000
2080	267	fi	0	0.000000	100.000000
2081	268	fif	0	0.000000	100.000000
2082	275	fl	0	0.000000	100.000000
2083	276	fo	0	0.000000	100.000000
2084	277	fol	0	0.000000	100.000000
2085	280	fore	0	0.000000	100.000000
2086	285	fr	0	0.000000	100.000000
2087	286	fre	0	0.000000	100.000000
2088	288	fri	0	0.000000	100.000000
2089	289	frien	0	0.000000	100.000000
2090	292	fro	0	0.000000	100.000000
2091	294	fron	0	0.000000	100.000000
2092	296	ft	0	0.000000	100.000000
2093	297	fu	0	0.000000	100.000000
2094	298	ful	0	0.000000	100.000000
2095	300	ga	0	0.000000	100.000000
2096	301	gar	0	0.000000	100.000000
2097	304	gen	0	0.000000	100.000000
2098	305	ger	0	0.000000	100.000000
2099	306	ges	0	0.000000	100.000000
2100	308	gi	0	0.000000	100.000000
2101	312	goo	0	0.000000	100.000000
2102	315	gr	0	0.000000	100.000000
2103	316	gra	0	0.000000	100.000000
2104	317	gre	0	0.000000	100.000000
2105	319	gs	0	0.000000	100.000000
2106	321	guest	0	0.000000	100.000000
2107	322	guests	0	0.000000	100.000000
2108	324	ha	0	0.000000	100.000000
2109	326	happ	0	0.000000	100.000000
2110	327	har	0	0.000000	100.000000
2111	331	hea	0	0.000000	100.000000
2112	332	hel	0	0.000000	100.000000
2113	341	hmm	0	0.000000	100.000000
2114	342	ho	0	0.000000	100.000000
2115	345	hote	0	0.000000	100.000000
